meae_id,county_ahcb,county_fips,districts,federalist_vote,federalist_percentage,antifederalist_vote,antifederalist_percentage,demrep_vote,demrep_percentage,chesapeake_vote,chesapeake_percentage,potomac_vote,potomac_percentage,repfac_vote,repfac_percentage,adamsclay_vote,adamsclay_percentage,jacksonian_vote,jacksonian_percentage,anticaucus_vote,anticaucus_percentage,caucus_vote,caucus_percentage,other_vote,other_percentage,county_source
meae.congressional.congress18.ms.county,mss_adams,28001,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,724,1,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.ms.county,mss_amite,28005,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595,1,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.ms.county,mss_claiborne,28021,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496,1,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.ms.county,mss_covington,28031,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,1,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.ms.county,mss_franklin,28037,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391,1,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.ms.county,mss_greene,28041,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,1,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.ms.county,mss_hancock,28045,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,1,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.ms.county,mss_hinds,28049,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,1,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.ms.county,mss_jackson,28059,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,1,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.ms.county,mss_jefferson,28063,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583,1,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.ms.county,mss_lawrence,28077,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686,1,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.ms.county,mss_marion,28091,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371,1,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.ms.county,mss_monroe,28095,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583,1,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.ms.county,mss_perry,28111,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314,1,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.ms.county,mss_pike,28113,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404,1,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.ms.county,mss_warren,28149,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,1,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.ms.county,mss_wayne,28153,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,1,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.ms.county,mss_wilkinson,28157,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697,1,NA,NA,NA,NA,NA,NA,county
